X,Y,Z,r,theta,phi,E_r,E_t
0.2746402417697601,-0.6168520826088267,0.7376084637406223,1.0,0.7412746710717489,5.1312680008633285,(-2.8847003640100662e-05+7.97715201240429e-06j),(-0.060788048364313535-0.21974392595262768j)
0.28536396598806313,-0.6119649999254553,0.7376084637406223,1.0,0.7412746710717489,5.1487212933832724,(2.738656420834032e-05-7.573292135052622e-06j),(-0.06077134745431685-0.21968355350066976j)
0.2960007655779428,-0.6068915067748689,0.7376084637406223,1.0,0.7412746710717489,5.1661745859032155,(8.36117898440247e-05-2.3121429384364657e-05j),(-0.06075318097331377-0.21961788312690586j)
0.30654740046720375,-0.6016331485922288,0.7376084637406223,1.0,0.7412746710717489,5.183627878423159,(0.0001398115465185413-3.866252362230215e-05j),(-0.06073349150354408-0.21954670727073353j)
0.31700065804869093,-0.5961915271243763,0.7376084637406223,1.0,0.7412746710717489,5.201081170943102,(0.00019596871524162003-5.419184088100798e-05j),(-0.06071222522574457-0.21946983137983703j)
0.32735735415888273,-0.5905682999419245,0.7376084637406223,1.0,0.7412746710717489,5.218534463463046,(0.00025206618999562905-6.97046507800199e-05j),(-0.0606893323065474-0.21938707531056906j)
0.33761433404781527,-0.584765179934347,0.7376084637406223,1.0,0.7412746710717489,5.235987755982989,(0.00030808688294636116-8.519622796715693e-05j),(-0.060664767265166265-0.21929827465354526j)
0.3477684733400534,-0.578783934788214,0.7376084637406223,1.0,0.7412746710717489,5.253441048502932,(0.0003640137296480229-0.00010066185355793957j),(-0.06063848931866521-0.21920328198170128j)
0.35781667898640324,-0.5726263864487386,0.7376084637406223,1.0,0.7412746710717489,5.270894341022875,(0.00041982969424139173-0.00011609681657299541j),(-0.06061046270521647-0.21910196801890675j)
0.36775589020608584,-0.5662944105647948,0.7376084637406223,1.0,0.7412746710717489,5.288347633542818,(0.0004755177746428666-0.00013149641537307173j),(-0.060580656984965904-0.21899422272752625j)
0.3775830794190809,-0.5597899359175753,0.7376084637406223,1.0,0.7412746710717489,5.305800926062762,(0.0005310610077237707-0.0001468559590911889j),(-0.060549047318228556-0.21887995631407578j)
0.38729525316835495,-0.5531149438330688,0.7376084637406223,1.0,0.7412746710717489,5.323254218582705,(0.0005864424744772064-0.0001621707690615393j),(-0.06051561472082933-0.21875910015229927j)
0.3968894530317006,-0.546271467578526,0.7376084637406223,1.0,0.7412746710717489,5.340707511102648,(0.0006416453051719224-0.0001774361802446523j),(-0.06048034629654327-0.21863160762336922j)
0.4063627565228983,-0.5392615917431082,0.7376084637406223,1.0,0.7412746710717489,5.358160803622591,(0.0006966526844909323-0.000192647542648398j),(-0.06044323544658815-0.21849745487321523j)
0.4157122779819352,-0.5320874516029007,0.7376084637406223,1.0,0.7412746710717489,5.375614096142535,(0.000751447856653611-0.0002078002227444358j),(-0.060404282056216334-0.21835664148703388j)
0.42493516945400306,-0.5247512324704885,0.7376084637406223,1.0,0.7412746710717489,5.3930673886624785,(0.0008060141305197238-0.0002228896048796185j),(-0.060363492658459784-0.21820919108121128j)
0.4340286215570158,-0.5172551690292865,0.7376084637406223,1.0,0.7412746710717489,5.410520681182422,(0.0008603348846736381-0.00023791109268197426j),(-0.06032088057507987-0.21805515181285814j)
0.44298986433737264,-0.5096015446528348,0.7376084637406223,1.0,0.7412746710717489,5.427973973702365,(0.0009143935724874275-0.00025286011046080466j),(-0.06027646603479639-0.21789459680716286j)
0.4518161681137131,-0.5017926907092609,0.7376084637406223,1.0,0.7412746710717489,5.445427266222308,(0.000968173727161127-0.00026773210460047684j),(-0.06023027626880539-0.2177276245027239j)
0.4605048443084051,-0.4938309858511215,0.7376084637406223,1.0,0.7412746710717489,5.462880558742252,(0.0010216589667386017-0.00028252254494750976j),(-0.06018234558359957-0.21755435891476657j)
0.46905324626650974,-0.4857188552908441,0.7376084637406223,1.0,0.7412746710717489,5.480333851262195,(0.0010748329990977856-0.0002972269261904941j),(-0.060132715411047644-0.2173749498161696j)
0.47745877006198073,-0.47745877006198095,0.7376084637406223,1.0,0.7412746710717489,5.497787143782138,(0.001127679626913297-0.0003118407692324544j),(-0.06008143433562212-0.21718957283592502j)
0.48571885529084396,-0.46905324626650996,0.7376084637406223,1.0,0.7412746710717489,5.515240436302081,(0.001180182752590372-0.0003263596225552415j),(-0.060028558098640605-0.21699842947441036j)
0.49383098585112173,-0.4605048443084049,0.7376084637406223,1.0,0.7412746710717489,5.532693728822025,(0.0012323263831683262-0.00034077906357548525j),(-0.0599741495792806-0.21680174703483704j)
0.5017926907092606,-0.45181616811371333,0.7376084637406223,1.0,0.7412746710717489,5.550147021341968,(0.0012840946351921482-0.00035509469999175583j),(-0.059918278752114515-0.21659977846966444j)
0.5096015446528346,-0.4429898643373729,0.7376084637406223,1.0,0.7412746710717489,5.567600313861911,(0.0013354717395508008-0.000369302171122532j),(-0.059861022620795686-0.2163928021409398j)
0.5172551690292863,-0.43402862155701605,0.7376084637406223,1.0,0.7412746710717489,5.585053606381854,(0.0013864420462805667-0.0003833971492344752j),(-0.05980246512751466-0.2161811214929548j)
0.5247512324704884,-0.4249351694540033,0.7376084637406223,1.0,0.7412746710717489,5.602506898901797,(0.001436990029332276-0.00039737534086070863j),(-0.05974269703774606-0.2159650646356268j)
0.5320874516029009,-0.415712277981935,0.7376084637406223,1.0,0.7412746710717489,5.619960191421741,(0.0014871002913006159-0.00041123248810865417j),(-0.059681815799796145-0.2157449838367899j)
0.5392615917431081,-0.40636275652289855,0.7376084637406223,1.0,0.7412746710717489,5.6374134839416845,(0.0015367575681143552-0.00042496436995702325j),(-0.059619925378597-0.21552125492133592j)
0.5462714675785258,-0.39688945303170087,0.7376084637406223,1.0,0.7412746710717489,5.654866776461628,(0.0015859467336859488-0.00043856680354158217j),(-0.05955713606316413-0.21529427657522326j)
0.5531149438330687,-0.3872952531683553,0.7376084637406223,1.0,0.7412746710717489,5.672320068981571,(0.0016346528045190385-0.0004520356454292935j),(-0.05949356424715147-0.21506446955218844j)
0.5597899359175755,-0.37758307941908065,0.7376084637406223,1.0,0.7412746710717489,5.689773361501515,(0.0016828609442726557-0.00046536679288043285j),(-0.059429332181899434-0.2148322757810393j)
0.5662944105647946,-0.36775589020608607,0.7376084637406223,1.0,0.7412746710717489,5.707226654021458,(0.0017305564682803995-0.0004785561850983531j),(-0.05936456770143339-0.21459815737154053j)
0.5726263864487385,-0.35781667898640346,0.7376084637406223,1.0,0.7412746710717489,5.724679946541401,(0.001777724848023614-0.0004915998044664168j),(-0.059299403918884205-0.2143625955169841j)
0.5787839347882139,-0.3477684733400536,0.7376084637406223,1.0,0.7412746710717489,5.742133239061344,(0.0018243517155569324-0.0005044936777718034j),(-0.05923397889387669-0.21412608929186974j)
0.5847651799343468,-0.3376143340478155,0.7376084637406223,1.0,0.7412746710717489,5.759586531581287,(0.001870422867884791-0.0005172338774158021j),(-0.05916843527055345-0.21388915434334688j)
0.5905682999419246,-0.32735735415888245,0.7376084637406223,1.0,0.7412746710717489,5.777039824101231,(0.0019159242712878995-0.0005298165226101827j),(-0.059102919885966505-0.21365232147558616j)
0.5961915271243763,-0.3170006580486912,0.7376084637406223,1.0,0.7412746710717489,5.794493116621174,(0.001960842065597989-0.0005422377805593365j),(-0.059037583348769615-0.21341613512681756j)
0.6016331485922287,-0.30654740046720397,0.7376084637406223,1.0,0.7412746710717489,5.811946409141117,(0.0020051625684198047-0.0005544938676277473j),(-0.05897257958829183-0.21318115173923785j)
0.6068915067748688,-0.2960007655779431,0.7376084637406223,1.0,0.7412746710717489,5.82939970166106,(0.0020488722792988325-0.0005665810504925707j),(-0.05890806537430289-0.21294793802300724j)
0.6119649999254555,-0.28536396598806285,0.7376084637406223,1.0,0.7412746710717489,5.846852994181004,(0.0020919578838337204-0.0005784956472808291j),(-0.058844199807992756-0.21271706911617955j)
0.6168520826088266,-0.2746402417697604,0.7376084637406223,1.0,0.7412746710717489,5.8643062867009474,(0.002134406257731937-0.0005902340286909171j),(-0.05878114378499072-0.2124891266435647j)
0.6215512661722548,-0.26383285947331503,0.7376084637406223,1.0,0.7412746710717489,5.8817595792208905,(0.0021762044708075875-0.0006017926190981251j),(-0.05871905943152424-0.21226469667849854j)
0.6260611191989045,-0.25294511113206786,0.7376084637406223,1.0,0.7412746710717489,5.899212871740834,(0.0022173397909200543-0.0006131678976438764j),(-0.058658109515165174-0.212044367612706j)
0.6303802679438559,-0.2419803132596355,0.7376084637406223,1.0,0.7412746710717489,5.916666164260777,(0.002257799687852373-0.000624356399308096j),(-0.058598456831926334-0.21182872794074484j)
0.6345073967525613,-0.23094180583966784,0.7376084637406223,1.0,0.7412746710717489,5.934119456780721,(0.002297571837127964-0.0006353547159648236j),(-0.05854026357188678-0.21161836396675546j)
0.6384412484616043,-0.2198329513084584,0.7376084637406223,1.0,0.7412746710717489,5.951572749300664,(0.0023366441237648986-0.0006461594974202457j),(-0.05848369066586968-0.21141385744277133j)
0.6421806247816467,-0.20865713353071083,0.7376084637406223,1.0,0.7412746710717489,5.969026041820607,(0.002375004645966143-0.0006567674524332645j),(-0.05842889711611108-0.2112157831491447j)
0.6457243866624373,-0.19741775676878276,0.7376084637406223,1.0,0.7412746710717489,5.98647933434055,(0.0024126417187450367-0.0006671753497180238j),(-0.058376039314250096-0.21102470642911716j)
0.6490714546397779,-0.18611824464571355,0.7376084637406223,1.0,0.7412746710717489,6.003932626860494,(0.0024495438774846203-0.0006773800189281885j),(-0.058325270350353155-0.21084118069102392j)
0.6522208091643389,-0.17476203910235794,0.7376084637406223,1.0,0.7412746710717489,6.021385919380437,(0.002485699881429867-0.00068737835162266j),(-0.058276739317072966-0.21066574489286033j)
0.6551714909122235,-0.1633525993489339,0.7376084637406223,1.0,0.7412746710717489,6.03883921190038,(0.0025210987171117097-0.0006971673022124401j),(-0.058230590613384904-0.2104989210253587j)
0.6579226010771875,-0.15189340081131597,0.7376084637406223,1.0,0.7412746710717489,6.056292504420323,(0.0025557296017018768-0.000706743888888368j),(-0.058186963252667014-0.21034121161074118j)
0.6604733016444241,-0.1403879340723865,0.7376084637406223,1.0,0.7412746710717489,6.073745796940266,(0.0025895819862974735-0.0007161051945293467j),(-0.058145990180153595-0.21019309723538931j)
0.6628228156458312,-0.12883970380876955,0.7376084637406223,1.0,0.7412746710717489,6.09119908946021,(0.002622645559134201-0.0007252483675909985j),(-0.05810779760504919-0.21005503413546667j)
0.6649704273966838,-0.1172522277232748,0.7376084637406223,1.0,0.7412746710717489,6.1086523819801535,(0.0026549102487274665-0.000734170622974252j),(-0.05807250435269947-0.20992745185507267j)
0.6669154827136382,-0.1056290354733677,0.7376084637406223,1.0,0.7412746710717489,6.126105674500097,(0.0026863662269402747-0.0007428692428736758j),(-0.05804022124234308-0.20981075099688362j)
0.6686573891140026,-0.09397366759600399,0.7376084637406223,1.0,0.7412746710717489,6.14355896702004,(0.00271700391197694-0.000751341577605383j),(-0.05801105049598153-0.2097053010852479j)
0.6701956159962136,-0.08228967442914656,0.7376084637406223,1.0,0.7412746710717489,6.161012259539984,(0.0027468139713018223-0.0007595850464141523j),(-0.057985085183805754-0.20961143856145265j)
0.6715296948014611,-0.07058061503030065,0.7376084637406223,1.0,0.7412746710717489,6.178465552059927,(0.002775787324482062-0.0007675971382595027j),(-0.057962408711485065-0.20952946493031402j)
0.672659219156418,-0.05885005609238673,0.7376084637406223,1.0,0.7412746710717489,6.19591884457987,(0.002803915145953595-0.0007753754125806729j),(-0.05794309435437043-0.20945964507634163j)
0.6735838449970236,-0.047101570857293766,0.7376084637406223,1.0,0.7412746710717489,6.213372137099813,(0.0028311888677095536-0.0007829175000399245j),(-0.057927204843302625-0.20940220576652377j)
0.67430329067329,-0.03533873802743452,0.7376084637406223,1.0,0.7412746710717489,6.230825429619756,(0.0028576001819100466-0.0007902211032443822j),(-0.05791479200635728-0.20935733435518672j)
0.6748173370350946,-0.02356514067563748,0.7376084637406223,1.0,0.7412746710717489,6.2482787221397,(0.0028831410434129556-0.0007972839974457479j),(-0.05790589647025191-0.20932517770466352j)
0.675125827498936,-0.011784365153710586,0.7376084637406223,1.0,0.7412746710717489,6.265732014659643,(0.002907803672224407-0.0008041040312180367j),(-0.05790054742467431-0.20930584133333507j)
0.6752286680956304,-1.6538332541516887e-16,0.7376084637406223,1.0,0.7412746710717489,6.283185307179586,(0.0029315805558687734-0.0008106791271128664j),(-0.05789876245205228-0.2092993888002785j)
0.6881411722458688,0.0,0.7255768236789827,1.0,0.7589240680020287,0.0,(0.0029876416324832677-0.0008261818717206844j),(-0.05741820712469191-0.20756221978246828j)
0.6880363650122492,0.012009719424263623,0.7255768236789827,1.0,0.7589240680020287,0.017453292519943295,(0.0030109631406346044-0.0008326310412081904j),(-0.05742012574772036-0.2075691554510387j)
0.6877219752366889,0.02401578057164985,0.7255768236789827,1.0,0.7589240680020287,0.03490658503988659,(0.0030333674802454436-0.0008388265832146686j),(-0.05742587513390974-0.20758993902161288j)
0.687198098685359,0.03601452627962787,0.7255768236789827,1.0,0.7589240680020287,0.05235987755982989,(0.003054847826736906-0.0008447666105180014j),(-0.05743543587409132-0.20762450033158936j)
0.6864648949361322,0.048002301614020554,0.7255768236789827,1.0,0.7589240680020287,0.06981317007977318,(0.003075397636987368-0.0008504493137283325j),(-0.05744877575090141-0.20767272291778463j)
0.6855225873299732,0.059975454982332865,0.7255768236789827,1.0,0.7589240680020287,0.08726646259971647,(0.0030950106513255634-0.0008558729618392168j),(-0.05746584993404305-0.20773444472226746j)
0.6843714629029068,0.07193033924606229,0.7255768236789827,1.0,0.7589240680020287,0.10471975511965978,(0.0031136808954373247-0.0008610359027548963j),(-0.057486601250471295-0.20780945906905618j)
0.6830118722985852,0.08386331283165252,0.7255768236789827,1.0,0.7589240680020287,0.12217304763960307,(0.0031314026821854255-0.0008659365637935525j),(-0.057510960526376775-0.20789751590037203j)
0.6814442296614768,0.09577074083975208,0.7255768236789827,1.0,0.7589240680020287,0.13962634015954636,(0.0031481706133419567-0.0008705734521663624j),(-0.05753884699710631-0.20799832325846143j)
0.679669012510715,0.10764899615243985,0.7255768236789827,1.0,0.7589240680020287,0.15707963267948966,(0.0031639795812326574-0.0008749451554322138j),(-0.05757016878044494-0.2081115489964797j)
0.6776867615946408,0.11949446053808033,0.7255768236789827,1.0,0.7589240680020287,0.17453292519943295,(0.003178824770292761-0.0008790503419279168j),(-0.05760482340809207-0.20823682269972862j)
0.675498080726086,0.1313035257534721,0.7255768236789827,1.0,0.7589240680020287,0.19198621771937624,(0.003192701658533841-0.0008828877611739433j),(-0.05764269840968692-0.20837373779685225j)
0.6731036365984451,0.14307259464295355,0.7255768236789827,1.0,0.7589240680020287,0.20943951023931956,(0.0032056060189213477-0.0008864562442551803j),(-0.057683671943313426-0.20852185383909289j)
0.6705041585825949,0.1547980822341314,0.7255768236789827,1.0,0.7589240680020287,0.22689280275926285,(0.003217533920662095-0.0008897547041771187j),(-0.05772761346620952-0.20868069892481642j)
0.6677004385047208,0.16647641682989803,0.7255768236789827,1.0,0.7589240680020287,0.24434609527920614,(0.0032284817304016594-0.0008927821361969202j),(-0.05777438443916785-0.2088497722458904j)
0.6646933304051189,0.178104041096405,0.7255768236789827,1.0,0.7589240680020287,0.2617993877991494,(0.0032384461133311356-0.0008955376181294602j),(-0.05782383905813442-0.2090285467323319j)
0.6614837502780466,0.18967741314666145,0.7255768236789827,1.0,0.7589240680020287,0.2792526803190927,(0.0032474240342029513-0.0008980203106282512j),(-0.05787582500650099-0.2092164717718092j)
0.6580726757927027,0.2011930076194271,0.7255768236789827,1.0,0.7589240680020287,0.29670597283903605,(0.003255412758255448-0.0009002294574411086j),(-0.05793018422178525-0.2094129759811019j)
0.6544611459954192,0.21264731675307133,0.7255768236789827,1.0,0.7589240680020287,0.3141592653589793,(0.0032624098520459026-0.0009021643856404981j),(-0.0579867536705807-0.20961747000750858j)
0.650650260993158,0.22403685145407187,0.7255768236789827,1.0,0.7589240680020287,0.33161255787892263,(0.0032684131841917256-0.0009038245058285778j),(-0.0580453661259927-0.20982934933918834j)
0.6466411816184077,0.23535814235982572,0.7255768236789827,1.0,0.7589240680020287,0.3490658503988659,(0.0032734209260198315-0.0009052093123166298j),(-0.05810585094210151-0.2100479971048261j)
0.6424351290755825,0.2466077408954513,0.7255768236789827,1.0,0.7589240680020287,0.3665191429188092,(0.0032774315521235343-0.0009063183832791919j),(-0.05816803482047096-0.21027278684444503j)
0.6380333845690322,0.25778222032425724,0.7255768236789827,1.0,0.7589240680020287,0.3839724354387525,(0.0032804438408272573-0.000907151380882503j),(-0.05823174256407909-0.21050308523485048j)
0.633437288912774,0.26887817679156,0.7255768236789827,1.0,0.7589240680020287,0.4014257279586958,(0.003282456874558694-0.0009077080513874216j),(-0.05829679781460351-0.2107382547548266j)
0.628648242122068,0.2798922303615307,0.7255768236789827,1.0,0.7589240680020287,0.4188790204786391,(0.0032834700401282602-0.000907988225226723j),(-0.0583630237694254-0.21097765627706896j)
0.6236677029869595,0.2908210260467563,0.7255768236789827,1.0,0.7589240680020287,0.4363323129985824,(0.003283483028915924-0.0009079918170567436j),(-0.0584302438752129-0.21122065157542297j)
0.6184971886279165,0.3016612348302015,0.7255768236789827,1.0,0.7589240680020287,0.4537856055185257,(0.0032824958369651555-0.0009077188257833713j),(-0.058498282495437585-0.2114666057379079j)
0.6131382740337006,0.3124095546792595,0.7255768236789827,1.0,0.7589240680020287,0.47123889803846897,(0.003280508764984217-0.0009071693345623984j),(-0.058566965549615935-0.21171488947752187j)
0.60759259158161,0.3230627115515829,0.7255768236789827,1.0,0.7589240680020287,0.4886921905584123,(0.003277522418254445-0.0009063435107741706j),(-0.058636121122520965-0.21196488133448166j)
0.6018618305402422,0.3336174603923889,0.7255768236789827,1.0,0.7589240680020287,0.5061454830783556,(0.0032735377064460106-0.0009052416059726147j),(-0.05870558004200813-0.21221596976504079j)
0.5959477365549255,0.34407058612293434,0.7255768236789827,1.0,0.7589240680020287,0.5235987755982988,(0.0032685558433407057-0.0009038639558086063j),(-0.0587751764244996-0.21246755511334764j)
0.5898521111159787,0.35441890461986025,0.7255768236789827,1.0,0.7589240680020287,0.5410520681182421,(0.003262578346462316-0.00090221097992773j),(-0.058844748187469695-0.212719051464061j)
0.5835768110099602,0.3646592636851059,0.7255768236789827,1.0,0.7589240680020287,0.5585053606381855,(0.0032556070366143064-0.0009002831818424451j),(-0.058914137528632-0.21296988837455244j)
0.5771237477540727,0.3747885440060995,0.7255768236789827,1.0,0.7589240680020287,0.5759586531581288,(0.003247644037325134-0.0008980811487787532j),(-0.0589831913717558-0.2132195124864977j)
0.570494887013896,0.3848036601059307,0.7255768236789827,1.0,0.7589240680020287,0.5934119456780721,(0.0032386917742015797-0.0008956055514972247j),(-0.05905176177926423-0.21346738901742016j)
0.5636922480046267,0.39470156128321676,0.7255768236789827,1.0,0.7589240680020287,0.6108652381980153,(0.003228752974189701-0.0008928571440887823j),(-0.05911970633200563-0.21371300313348895j)
0.5567179028760058,0.4044792325413762,0.7255768236789827,1.0,0.7589240680020287,0.6283185307179586,(0.0032178306647442324-0.000889836763744952j),(-0.05918688847667458-0.21395586120543847j)
0.5495739760811215,0.41413369550702517,0.7255768236789827,1.0,0.7589240680020287,0.6457718232379019,(0.00320592817290647-0.0008865453305028427j),(-0.059253177841523404-0.2141954919498501j)
0.5422626437292801,0.42366200933721954,0.7255768236789827,1.0,0.7589240680020287,0.6632251157578453,(0.0031930491242907017-0.0008829838469649036j),(-0.05931845052108862-0.2144314474583942j)
0.5347861329231427,0.43306127161526364,0.7255768236789827,1.0,0.7589240680020287,0.6806784082777885,(0.003179197441979927-0.0008791533979935248j),(-0.05938258933069008-0.21466330411783652j)
0.5271467210803273,0.4423286192348151,0.7255768236789827,1.0,0.7589240680020287,0.6981317007977318,(0.0031643773453307496-0.0008750551503805653j),(-0.059445484031504556-0.21489066342366026j)
0.5193467352396859,0.4514612292720141,0.7255768236789827,1.0,0.7589240680020287,0.7155849933176751,(0.003148593348688165-0.0008706903524919493j),(-0.05950703152703487-0.21511315269028863j)
0.5113885513524656,0.4604563198453737,0.7255768236789827,1.0,0.7589240680020287,0.7330382858376184,(0.00313185026001047-0.0008660603338873979j),(-0.059567136031748194-0.21533042566069158j)
0.5032745935585713,0.46931115096316783,0.7255768236789827,1.0,0.7589240680020287,0.7504915783575618,(0.003114153179404645-0.0008611665049154325j),(-0.059625709212644463-0.21554216301815374j)
0.4950073334481486,0.47802302535805935,0.7255768236789827,1.0,0.7589240680020287,0.767944870877505,(0.0030955074975729034-0.0008560103562837567j),(-0.05968267030446291-0.2157480728027162j)
0.48658928930871387,0.48658928930871387,0.7255768236789827,1.0,0.7589240680020287,0.7853981633974483,(0.003075918894170551-0.0008505934586052014j),(-0.059737946199156906-0.21594789073464887j)
0.47802302535805935,0.4950073334481486,0.7255768236789827,1.0,0.7589240680020287,0.8028514559173916,(0.003055393336075935-0.0008449174619192747j),(-0.05979147151021306-0.21614138044695283j)
0.46931115096316783,0.5032745935585713,0.7255768236789827,1.0,0.7589240680020287,0.8203047484373349,(0.003033937075572886-0.0008389840951895421j),(-0.0598431886122968-0.21632833362864964j)
0.4604563198453737,0.5113885513524656,0.7255768236789827,1.0,0.7589240680020287,0.8377580409572782,(0.003011556648446218-0.0008327951657769948j),(-0.05989304765661324-0.21650857008033528j)
0.4514612292720141,0.5193467352396859,0.7255768236789827,1.0,0.7589240680020287,0.8552113334772214,(0.0029882588719908286-0.0008263525588894854j),(-0.059941006562299455-0.21668193768307079j)
0.44232861923481515,0.5271467210803273,0.7255768236789827,1.0,0.7589240680020287,0.8726646259971648,(0.0029640508429350956-0.0008196582370074856j),(-0.0599870309840677-0.21684831228138826j)
0.43306127161526375,0.5347861329231427,0.7255768236789827,1.0,0.7589240680020287,0.8901179185171081,(0.0029389399352792254-0.0008127142392862801j),(-0.06003109425622021-0.21700759748092605j)
0.42366200933721954,0.5422626437292801,0.7255768236789827,1.0,0.7589240680020287,0.9075712110370514,(0.0029129337980489146-0.0008055226809348494j),(-0.06007317731309478-0.21715972436083933j)
0.4141336955070252,0.5495739760811215,0.7255768236789827,1.0,0.7589240680020287,0.9250245035569946,(0.0028860403529654796-0.000798085752571532j),(-0.0601132685859071-0.21730465110090114j)
0.4044792325413762,0.5567179028760058,0.7255768236789827,1.0,0.7589240680020287,0.9424777960769379,(0.0028582677920328584-0.0007904057195567487j),(-0.06015136387589291-0.2174423625229145j)
0.39470156128321676,0.5636922480046267,0.7255768236789827,1.0,0.7589240680020287,0.9599310885968813,(0.0028296245750421014-0.0007824849213029633j),(-0.0601874662036145-0.21757286954597582j)
0.38480366010593064,0.570494887013896,0.7255768236789827,1.0,0.7589240680020287,0.9773843811168246,(0.0028001194269945935-0.0007743257705620381j),(-0.06022158563423164-0.2176962085548228j)
0.3747885440060995,0.5771237477540727,0.7255768236789827,1.0,0.7589240680020287,0.9948376736367679,(0.0027697613354442565-0.000765930752690346j),(-0.060253739078517755-0.21781244068055228j)
0.3646592636851059,0.5835768110099603,0.7255768236789827,1.0,0.7589240680020287,1.0122909661567112,(0.0027385595477598845-0.0007573024248916427j),(-0.0602839500694216-0.2179216509928889j)
0.35441890461986025,0.5898521111159787,0.7255768236789827,1.0,0.7589240680020287,1.0297442586766545,(0.002706523568308222-0.0007484434154381643j),(-0.06031224851394808-0.21802394760325758j)
0.34407058612293445,0.5959477365549254,0.7255768236789827,1.0,0.7589240680020287,1.0471975511965976,(0.0026736631555589812-0.0007393564228700099j),(-0.060338670420201745-0.21811946067807092j)
0.33361746039238893,0.6018618305402422,0.7255768236789827,1.0,0.7589240680020287,1.064650843716541,(0.0026399883191121952-0.0007300442151731399j),(-0.06036325759948117-0.21820834136183195j)
0.32306271155158295,0.60759259158161,0.7255768236789827,1.0,0.7589240680020287,1.0821041362364843,(0.0026055093166492595-0.0007205096289362334j),(-0.06038605734340715-0.21829076060995417j)
0.3124095546792595,0.6131382740337005,0.7255768236789827,1.0,0.7589240680020287,1.0995574287564276,(0.0025702366508083495-0.0007107555684866222j),(-0.060407122076168066-0.218366907931684j)
0.3016612348302016,0.6184971886279165,0.7255768236789827,1.0,0.7589240680020287,1.117010721276371,(0.0025341810659851496-0.000700785005005606j),(-0.06042650898214065-0.21843699004395659j)
0.2908210260467563,0.6236677029869595,0.7255768236789827,1.0,0.7589240680020287,1.1344640137963142,(0.002497353545060101-0.0006906009756234036j),(-0.06044427960926497-0.21850122943765485j)
0.2798922303615307,0.628648242122068,0.7255768236789827,1.0,0.7589240680020287,1.1519173063162575,(0.0024597653060528272-0.0006802065824940274j),(-0.060460499448807846-0.21855986285845738j)
0.26887817679156,0.633437288912774,0.7255768236789827,1.0,0.7589240680020287,1.1693705988362009,(0.0024214277987050295-0.0006696049918503106j),(-0.06047523749233312-0.21861313970534144j)
0.2577822203242572,0.6380333845690322,0.7255768236789827,1.0,0.7589240680020287,1.1868238913561442,(0.002382352700992862-0.0006587994330394748j),(-0.06048856576697509-0.21866132035062827j)
0.24660774089545137,0.6424351290755825,0.7255768236789827,1.0,0.7589240680020287,1.2042771838760873,(0.0023425519155696015-0.000647793197539396j),(-0.06050055885037855-0.21870467438653024j)
0.2353581423598258,0.6466411816184076,0.7255768236789827,1.0,0.7589240680020287,1.2217304763960306,(0.0023020375661400214-0.0006365896379560361j),(-0.06051129336698458-0.2187434788042711j)
0.22403685145407193,0.6506502609931579,0.7255768236789827,1.0,0.7589240680020287,1.239183768915974,(0.0022608219937674807-0.0006251921670021652j),(-0.06052084746763411-0.21877801611287176j)
0.21264731675307139,0.6544611459954192,0.7255768236789827,1.0,0.7589240680020287,1.2566370614359172,(0.0022189177531145646-0.0006136042564578617j),(-0.06052930029480894-0.21880857240607118j)
0.2011930076194271,0.6580726757927027,0.7255768236789827,1.0,0.7589240680020287,1.2740903539558606,(0.0021763376086189256-0.0006018294361129193j),(-0.060536731436169965-0.2188354353868888j)
0.18967741314666145,0.6614837502780466,0.7255768236789827,1.0,0.7589240680020287,1.2915436464758039,(0.0021330945306050207-0.0005898712926916832j),(-0.060543220369365165-0.21885889236065176j)
0.178104041096405,0.6646933304051189,0.7255768236789827,1.0,0.7589240680020287,1.3089969389957472,(0.002089201691333353-0.0005777334687604844j),(-0.060548845901431385-0.21887922820848496j)
0.166476416829898,0.6677004385047208,0.7255768236789827,1.0,0.7589240680020287,1.3264502315156905,(0.002044672460987926-0.0005654196616180732j),(-0.06055368560641492-0.2188967233543605j)
0.15479808223413133,0.6705041585825949,0.7255768236789827,1.0,0.7589240680020287,1.3439035240356338,(0.001999520403603741-0.0005529336221693832j),(-0.06055781526512655-0.21891165173983163j)
0.14307259464295363,0.673103636598445,0.7255768236789827,1.0,0.7589240680020287,1.361356816555577,(0.0019537592729347943-0.0005402791537829962j),(-0.06056130831118798-0.21892427882156718j)
0.13130352575347218,0.675498080726086,0.7255768236789827,1.0,0.7589240680020287,1.3788101090755203,(0.0019074030082648502-0.0005274601111325657j),(-0.060564235287769594-0.21893485960747103j)
0.11949446053808038,0.6776867615946408,0.7255768236789827,1.0,0.7589240680020287,1.3962634015954636,(0.0018604657301611472-0.0005144803990226572j),(-0.0605666633195247-0.21894363674779116j)
0.10764899615243989,0.679669012510715,0.7255768236789827,1.0,0.7589240680020287,1.413716694115407,(0.0018129617361732832-0.000501343971199333j),(-0.060568655604390995-0.2189508386980048j)
0.0957707408397521,0.6814442296614768,0.7255768236789827,1.0,0.7589240680020287,1.4311699866353502,(0.0017649054964780256-0.0004880548291457488j),(-0.06057027092989252-0.21895667797031043j)
0.08386331283165253,0.6830118722985852,0.7255768236789827,1.0,0.7589240680020287,1.4486232791552935,(0.0017163116494715476-0.0004746170208633119j),(-0.06057156321860962-0.21896134949051682j)
